order_id,customer_id,product_id,quantity,discount_pct,channel,status,order_date,payment
2766,169,98,1,5,web,cancelled,2024-08-16 04:00:00,card
2767,274,40,2,0,web,completed,2024-09-29 07:00:00,card
2768,119,40,2,20,web,cancelled,2024-02-23 04:00:00,card
2769,498,30,1,0,mobile,refunded,2024-05-11 09:00:00,online
2770,166,83,5,0,mobile,completed,2024-12-11 06:00:00,card
2771,294,18,3,0,mobile,completed,2024-05-22 20:00:00,cash
2772,25,20,4,0,web,cancelled,2024-02-15 19:00:00,card
2773,243,85,1,15,web,refunded,2024-08-29 22:00:00,cash
2774,115,11,2,15,mobile,completed,2024-10-29 16:00:00,
2775,169,35,1,5,web,completed,2024-01-09 03:00:00,cash
2776,280,89,4,0,,cancelled,2024-09-23 05:00:00,card
2777,309,52,5,10,mobile,completed,2024-06-22 02:00:00,card
2778,135,15,5,5,web,completed,2024-09-05 21:00:00,online
2779,105,83,5,30,mobile,completed,2024-09-12 04:00:00,cash
2780,313,68,4,0,mobile,completed,2024-10-20 12:00:00,card
2781,239,75,5,0,,completed,2024-08-01 22:00:00,online
2782,167,93,3,0,mobile,completed,2024-04-14 07:00:00,cash
2783,379,80,3,0,mobile,refunded,2024-05-16 15:00:00,card
2784,14,60,5,0,mobile,completed,2024-05-25 23:00:00,online
2785,39,16,1,0,mobile,completed,2024-12-20 02:00:00,
2786,97,63,5,5,mobile,refunded,2024-06-04 20:00:00,card
2787,99,48,5,0,mobile,completed,2024-06-05 00:00:00,online
2788,84,11,5,5,web,completed,2024-06-08 07:00:00,cash
2789,209,24,3,0,web,cancelled,2024-11-14 13:00:00,card
2790,450,35,2,10,web,completed,2024-02-28 12:00:00,card
2791,57,29,2,10,,completed,2024-09-16 03:00:00,card
2792,475,45,1,0,web,refunded,2024-08-25 09:00:00,card
2793,192,80,5,5,mobile,cancelled,2024-01-03 19:00:00,card
2794,279,97,2,15,store,completed,2024-03-18 08:00:00,cash
2795,353,64,4,10,mobile,cancelled,2024-11-01 04:00:00,card
2796,339,48,1,0,mobile,completed,2024-08-26 06:00:00,card
2797,372,98,2,0,mobile,completed,2024-02-16 05:00:00,
2798,36,5,4,0,web,refunded,2024-07-30 07:00:00,online
2799,232,33,3,5,mobile,completed,2024-03-06 04:00:00,card
2800,139,27,1,0,store,cancelled,2024-12-05 01:00:00,online
2801,85,49,1,5,web,refunded,2024-10-29 14:00:00,card
2802,230,26,2,5,,completed,2024-12-24 23:00:00,online
2803,372,73,2,0,web,completed,2024-07-08 06:00:00,card
2804,71,88,1,5,,completed,2024-01-04 11:00:00,online
2805,21,87,5,5,mobile,completed,2024-10-27 09:00:00,online
2806,459,98,4,0,web,completed,2024-04-23 06:00:00,card
2807,345,61,1,10,store,completed,2024-08-14 18:00:00,card
2808,264,33,5,0,store,completed,2024-04-07 11:00:00,cash
2809,179,49,2,15,web,completed,2024-03-29 12:00:00,online
2810,355,48,3,0,web,completed,2024-11-17 12:00:00,card
2811,417,87,4,20,web,completed,2024-08-27 12:00:00,card
2812,248,91,1,0,mobile,completed,2024-11-03 12:00:00,card
2813,364,46,4,10,mobile,completed,2024-09-20 13:00:00,card
2814,112,83,3,15,mobile,refunded,2024-07-14 19:00:00,card
2815,48,5,2,0,store,completed,2024-02-03 01:00:00,card
2816,424,51,1,15,store,cancelled,2024-01-10 17:00:00,cash
2817,213,44,2,0,web,refunded,2024-04-07 02:00:00,card
2818,414,92,3,0,mobile,refunded,2024-06-02 18:00:00,online
2819,291,11,2,0,mobile,refunded,2024-03-25 13:00:00,card
2820,14,41,3,10,mobile,completed,2024-01-11 22:00:00,cash
2821,315,24,1,0,mobile,cancelled,2024-01-21 23:00:00,cash
2822,423,51,2,15,web,completed,2024-09-10 11:00:00,cash
2823,119,73,4,10,store,completed,2024-05-09 11:00:00,online
2824,488,90,5,0,store,completed,2024-03-01 05:00:00,cash
2825,404,28,1,10,mobile,completed,2024-12-09 09:00:00,card
2826,193,60,1,10,mobile,cancelled,2024-12-08 19:00:00,card
2827,377,71,5,0,web,cancelled,2024-04-01 22:00:00,card
2828,450,77,3,5,mobile,cancelled,2024-09-03 21:00:00,cash
2829,410,93,4,0,web,cancelled,2024-08-26 02:00:00,online
2830,363,4,2,15,mobile,completed,2024-07-26 07:00:00,cash
2831,278,59,2,0,mobile,cancelled,2024-05-24 10:00:00,cash
2832,290,3,5,0,web,refunded,2024-06-13 13:00:00,card
2833,148,28,1,10,web,refunded,2024-04-26 19:00:00,cash
2834,267,89,2,0,mobile,completed,2024-11-06 01:00:00,card
2835,24,86,3,0,mobile,completed,2024-07-18 12:00:00,card
2836,176,6,1,0,,completed,2024-11-25 09:00:00,cash
2837,417,74,1,20,web,cancelled,2024-03-25 14:00:00,online
2838,354,72,2,10,web,completed,2024-04-30 13:00:00,card
2839,444,5,5,15,web,cancelled,2024-02-10 13:00:00,cash
2840,191,42,5,0,web,completed,2024-08-20 03:00:00,online
2841,427,51,2,10,mobile,completed,2024-06-12 05:00:00,card
2842,34,96,3,0,mobile,completed,2024-07-25 20:00:00,card
2843,258,97,4,10,web,completed,2024-11-26 01:00:00,online
2844,83,22,3,5,web,cancelled,2024-04-08 19:00:00,cash
2845,37,87,5,5,web,cancelled,2024-10-27 12:00:00,online
2846,359,5,5,0,web,cancelled,2024-05-18 17:00:00,card
2847,417,34,1,0,web,completed,2024-02-10 07:00:00,card
2848,24,84,3,5,web,cancelled,2024-09-04 07:00:00,card
2849,74,29,3,30,mobile,cancelled,2024-10-21 02:00:00,online
2850,10,63,2,15,store,completed,2024-09-24 19:00:00,online
2851,497,27,3,0,mobile,completed,2024-08-20 15:00:00,cash
2852,355,72,3,0,web,completed,2024-10-30 15:00:00,card
2853,62,13,5,15,mobile,completed,2024-07-17 05:00:00,cash
2854,364,99,5,0,mobile,completed,2024-07-14 17:00:00,card
2855,362,20,1,0,mobile,completed,2024-03-29 01:00:00,online
2856,14,43,3,0,web,completed,2024-10-24 01:00:00,card
2857,489,90,1,30,mobile,cancelled,2024-02-29 23:00:00,card
2858,17,32,1,10,web,completed,2024-10-20 10:00:00,online
2859,457,37,2,0,web,cancelled,2024-11-21 19:00:00,card
2860,8,77,2,0,web,completed,2024-04-14 11:00:00,cash
2861,301,77,1,0,mobile,completed,2024-12-05 10:00:00,
2862,488,22,4,10,mobile,cancelled,2024-07-20 21:00:00,cash
2863,141,53,2,0,web,cancelled,2024-12-05 20:00:00,card
2864,282,40,2,0,mobile,cancelled,2024-06-16 17:00:00,card
2865,326,49,1,15,mobile,refunded,2024-08-05 03:00:00,card
2866,362,92,5,0,mobile,completed,2024-11-15 20:00:00,card
2867,314,68,3,0,web,completed,2024-04-12 07:00:00,card
2868,418,99,3,15,,completed,2024-09-22 10:00:00,cash
2869,452,13,5,0,web,cancelled,2024-04-13 02:00:00,online
2870,288,69,2,0,web,refunded,2024-07-14 18:00:00,
2871,172,49,1,20,web,completed,2024-01-19 11:00:00,online
2872,454,34,2,5,web,refunded,2024-12-02 13:00:00,online
2873,199,33,5,30,web,completed,2024-03-24 15:00:00,card
2874,415,49,2,0,web,completed,2024-12-04 00:00:00,card
2875,244,89,5,0,,completed,2024-07-29 03:00:00,online
2876,256,36,3,5,mobile,refunded,2024-02-22 08:00:00,cash
2877,498,71,3,15,store,cancelled,2024-03-12 08:00:00,card
2878,17,50,5,0,store,cancelled,2024-07-23 11:00:00,online
2879,480,54,3,0,mobile,completed,2024-04-05 09:00:00,cash
2880,260,17,3,20,,refunded,2024-12-29 18:00:00,cash
2881,276,4,3,10,web,cancelled,2024-06-04 09:00:00,card
2882,68,68,2,5,web,refunded,2024-06-05 13:00:00,card
2883,300,89,1,30,web,completed,2024-06-25 19:00:00,card
2884,340,46,5,0,web,cancelled,2024-04-13 12:00:00,card
2885,123,49,1,5,web,cancelled,2024-04-13 12:00:00,card
2886,416,19,4,0,mobile,completed,2024-04-23 03:00:00,card
2887,2,26,4,15,web,completed,2024-06-18 12:00:00,online
2888,488,63,4,0,mobile,cancelled,2024-10-29 14:00:00,card
2889,202,87,4,0,web,completed,2024-09-12 15:00:00,card
2890,68,77,3,20,web,cancelled,2024-05-02 11:00:00,card
2891,89,44,1,15,store,completed,2024-03-25 02:00:00,card
2892,485,68,5,30,mobile,completed,2024-04-24 02:00:00,cash
2893,122,41,3,0,mobile,completed,2024-12-15 19:00:00,card
2894,361,45,1,15,mobile,completed,2024-02-12 12:00:00,online
2895,495,92,3,0,web,refunded,2024-04-25 12:00:00,online
2896,121,15,2,5,web,refunded,2024-12-09 21:00:00,card
2897,88,96,4,0,mobile,completed,2024-02-18 03:00:00,online
2898,420,71,2,10,store,refunded,2024-03-08 01:00:00,card
2899,306,67,2,0,web,completed,2024-08-10 04:00:00,online
2900,206,52,3,0,mobile,refunded,2024-01-14 23:00:00,cash
2901,101,99,2,15,web,cancelled,2024-12-09 18:00:00,card
2902,495,27,3,0,store,completed,2024-01-21 21:00:00,card
2903,484,88,1,0,mobile,completed,2024-02-26 08:00:00,card
2904,78,97,3,0,web,completed,2024-02-17 03:00:00,cash
2905,166,15,2,5,mobile,completed,2024-03-03 22:00:00,card
2906,332,41,3,10,store,refunded,2024-04-10 22:00:00,online
2907,489,24,2,5,mobile,cancelled,2024-04-21 16:00:00,card
2908,433,96,3,5,web,completed,2024-10-15 16:00:00,card
2909,52,30,4,0,web,completed,2024-12-22 02:00:00,card
2910,430,42,5,20,web,refunded,2024-01-14 02:00:00,cash
2911,294,92,2,10,web,refunded,2024-12-03 09:00:00,card
2912,261,87,3,5,mobile,refunded,2024-11-19 08:00:00,card
2913,45,82,5,5,store,refunded,2024-07-21 09:00:00,online
2914,328,37,5,0,mobile,cancelled,2024-05-03 05:00:00,card
2915,304,75,5,0,web,completed,2024-05-08 02:00:00,cash
2916,352,28,1,0,mobile,completed,2024-06-04 05:00:00,card
2917,423,26,3,5,store,completed,2024-01-30 13:00:00,card
2918,283,73,3,0,web,completed,2024-01-22 01:00:00,card
2919,332,42,4,0,web,cancelled,2024-09-18 12:00:00,card
2920,261,55,4,5,web,cancelled,2024-01-07 10:00:00,card
2921,125,62,2,0,web,completed,2024-03-07 11:00:00,online
2922,298,51,4,20,mobile,completed,2024-09-30 16:00:00,cash
2923,58,78,1,30,store,completed,2024-07-07 04:00:00,cash
2924,12,91,3,0,web,refunded,2024-02-28 15:00:00,card
2925,117,14,4,0,web,completed,2024-06-25 00:00:00,card
2926,39,98,3,10,store,cancelled,2024-01-07 08:00:00,card
2927,328,38,1,0,web,cancelled,2024-08-20 18:00:00,card
2928,277,12,2,0,mobile,refunded,2024-05-16 02:00:00,online
2929,429,96,1,0,store,refunded,2024-02-10 05:00:00,card
2930,73,9,4,10,store,completed,2024-12-11 14:00:00,card
2931,290,10,4,0,store,refunded,2024-08-29 04:00:00,card
2932,80,60,5,0,mobile,refunded,2024-07-29 23:00:00,online
2933,175,69,4,5,mobile,refunded,2024-06-07 21:00:00,card
2934,55,78,1,0,web,cancelled,2024-08-25 22:00:00,
2935,459,100,2,15,web,completed,2024-03-29 02:00:00,card
2936,247,53,4,5,web,completed,2024-05-05 00:00:00,card
2937,349,24,5,0,mobile,completed,2024-02-09 23:00:00,card
2938,306,39,5,5,mobile,completed,2024-09-20 00:00:00,online
2939,96,69,5,0,mobile,completed,2024-09-24 18:00:00,online
2940,412,98,5,0,mobile,completed,2024-07-31 15:00:00,card
2941,106,31,3,15,mobile,completed,2024-05-19 22:00:00,
2942,88,50,3,0,mobile,cancelled,2024-03-07 06:00:00,card
2943,208,88,4,0,store,cancelled,2024-12-27 17:00:00,cash
2944,53,100,4,10,mobile,completed,2024-03-15 13:00:00,
2945,323,93,4,10,web,refunded,2024-07-11 19:00:00,card
2946,184,99,1,5,web,completed,2024-02-20 12:00:00,cash
2947,26,61,2,15,web,refunded,2024-07-23 06:00:00,online
2948,163,27,4,0,web,completed,2024-03-09 00:00:00,card
2949,49,57,1,10,mobile,completed,2024-12-20 07:00:00,online
2950,36,90,1,0,mobile,completed,2024-04-27 01:00:00,card
2951,83,87,4,15,store,cancelled,2024-06-09 23:00:00,online
2952,490,29,2,0,store,refunded,2024-12-18 04:00:00,card
2953,351,42,4,15,mobile,completed,2024-01-04 17:00:00,card
2954,450,62,1,15,mobile,completed,2024-11-06 11:00:00,card
2955,75,75,1,0,web,refunded,2024-09-15 10:00:00,cash
2956,5,3,4,0,mobile,completed,2024-09-24 12:00:00,
2957,143,17,4,5,web,refunded,2024-07-10 17:00:00,online
2958,302,34,4,5,web,cancelled,2024-09-30 04:00:00,card
2959,33,81,4,10,,completed,2024-10-19 08:00:00,card
2960,268,5,2,20,store,refunded,2024-04-14 20:00:00,card
2961,497,60,2,0,store,refunded,2024-02-26 14:00:00,cash
2962,494,18,2,15,mobile,refunded,2024-12-20 22:00:00,cash
2963,497,2,2,5,web,cancelled,2024-03-25 05:00:00,online
2964,483,58,1,10,mobile,refunded,2024-04-15 13:00:00,card
2965,468,34,2,15,web,completed,2024-09-12 01:00:00,online
2966,399,7,3,5,web,cancelled,2024-12-17 01:00:00,card
2967,188,84,1,0,web,cancelled,2024-05-01 19:00:00,online
2968,189,6,4,0,web,completed,2024-08-17 23:00:00,
2969,397,20,3,5,web,completed,2024-08-30 21:00:00,card
2970,140,37,5,10,web,completed,2024-11-11 19:00:00,card
2971,211,33,5,0,store,refunded,2024-04-21 11:00:00,
2972,106,86,1,10,mobile,refunded,2024-06-01 06:00:00,card
2973,447,56,2,0,store,cancelled,2024-11-26 11:00:00,online
2974,273,69,4,0,store,completed,2024-06-01 09:00:00,card
2975,410,59,3,20,web,completed,2024-08-29 01:00:00,card
2976,362,24,5,30,store,cancelled,2024-04-29 15:00:00,card
2977,326,37,3,0,mobile,completed,2024-12-10 12:00:00,online
2978,381,36,5,15,mobile,completed,2024-07-29 05:00:00,card
2979,197,23,5,0,web,completed,2024-11-24 14:00:00,card
2980,250,91,5,20,store,completed,2024-10-09 19:00:00,online
2981,66,61,2,10,mobile,completed,2024-01-03 03:00:00,card
2982,423,80,5,0,mobile,completed,2024-06-27 14:00:00,
2983,441,89,4,30,web,completed,2024-09-19 16:00:00,card
2984,498,83,3,15,web,cancelled,2024-09-03 12:00:00,card
2985,330,27,1,20,web,cancelled,2024-07-01 18:00:00,cash
2986,405,78,4,0,,cancelled,2024-10-25 09:00:00,card
2987,53,67,4,15,,cancelled,2024-06-06 01:00:00,card
2988,368,9,4,0,mobile,completed,2024-07-30 17:00:00,card
2989,346,44,4,0,mobile,cancelled,2024-09-28 16:00:00,card
2990,90,7,1,0,web,completed,2024-01-10 15:00:00,online
2991,150,42,3,20,mobile,completed,2024-01-03 02:00:00,cash
2992,262,13,4,15,mobile,cancelled,2024-12-26 05:00:00,online
2993,484,82,5,0,mobile,completed,2024-07-03 23:00:00,
2994,290,100,2,0,web,cancelled,2024-07-30 14:00:00,card
2995,231,44,4,0,mobile,completed,2024-10-24 23:00:00,online
2996,420,17,5,0,,completed,2024-08-20 18:00:00,cash
2997,260,93,2,0,web,completed,2024-09-29 21:00:00,card
2998,143,93,4,0,web,completed,2024-07-28 04:00:00,cash
2999,360,54,1,0,mobile,cancelled,2024-03-19 03:00:00,cash
3000,8,96,1,5,web,completed,2024-01-09 15:00:00,card
3001,350,79,2,0,mobile,completed,2024-06-12 17:00:00,cash
3002,346,40,4,5,web,cancelled,2024-09-17 08:00:00,online
3003,184,17,2,5,mobile,completed,2024-03-21 14:00:00,cash
3004,374,72,3,0,web,completed,2024-09-15 12:00:00,online
3005,291,27,4,0,mobile,cancelled,2024-08-31 21:00:00,cash
3006,214,65,1,0,web,completed,2024-10-26 19:00:00,card
3007,377,13,4,15,web,cancelled,2024-12-05 18:00:00,card
3008,147,30,4,0,web,cancelled,2024-06-28 15:00:00,card
3009,139,100,4,0,mobile,completed,2024-12-21 18:00:00,card
3010,332,46,5,20,mobile,completed,2024-11-11 05:00:00,card
3011,432,99,3,5,web,completed,2024-01-10 01:00:00,cash
3012,407,62,2,15,web,cancelled,2024-04-01 00:00:00,
3013,470,82,4,0,store,refunded,2024-10-18 02:00:00,card
3014,403,80,5,5,web,cancelled,2024-08-16 15:00:00,card
3015,481,65,3,0,,cancelled,2024-06-20 03:00:00,online
3016,288,86,2,0,web,completed,2024-07-15 12:00:00,cash
3017,193,27,1,5,store,completed,2024-03-02 17:00:00,cash
3018,153,36,5,5,mobile,cancelled,2024-07-12 11:00:00,card
3019,416,63,2,10,mobile,refunded,2024-02-18 02:00:00,online
3020,131,20,2,5,web,cancelled,2024-09-01 10:00:00,cash
3021,341,73,4,0,mobile,completed,2024-02-24 20:00:00,card
3022,358,86,5,20,store,completed,2024-08-18 08:00:00,card
3023,309,97,1,5,web,refunded,2024-01-31 16:00:00,cash
3024,68,69,1,10,web,completed,2024-11-06 20:00:00,online
3025,412,90,3,15,web,cancelled,2024-07-11 20:00:00,cash
3026,142,88,2,10,web,completed,2024-10-30 11:00:00,card
3027,327,89,1,0,store,cancelled,2024-10-12 02:00:00,online
3028,159,3,1,30,web,completed,2024-11-01 12:00:00,card
3029,307,11,1,0,web,refunded,2024-01-08 02:00:00,card
3030,10,25,2,0,store,completed,2024-05-14 19:00:00,card
3031,306,77,5,0,web,completed,2024-09-03 01:00:00,card
3032,9,41,4,10,web,completed,2024-06-30 16:00:00,card
3033,467,40,1,5,mobile,completed,2024-04-04 18:00:00,cash
3034,118,39,3,20,web,completed,2024-09-28 20:00:00,card
3035,246,76,1,0,store,completed,2024-01-31 23:00:00,card
3036,480,96,4,30,web,cancelled,2024-08-06 01:00:00,online
3037,422,1,2,0,mobile,completed,2024-01-16 21:00:00,card
3038,38,11,4,30,,completed,2024-09-04 11:00:00,online
3039,243,43,5,5,web,refunded,2024-12-15 05:00:00,card
3040,367,91,2,10,mobile,completed,2024-03-14 10:00:00,card
3041,31,8,3,0,web,completed,2024-08-12 23:00:00,online
3042,87,94,1,5,web,completed,2024-02-22 21:00:00,online
3043,172,45,4,0,web,completed,2024-03-15 17:00:00,card
3044,11,49,1,5,mobile,cancelled,2024-09-24 16:00:00,online
3045,201,34,1,5,web,completed,2024-03-19 07:00:00,card
3046,290,36,2,5,web,completed,2024-05-21 03:00:00,card
3047,86,1,3,10,mobile,completed,2024-12-12 16:00:00,card
3048,288,68,1,0,,refunded,2024-01-28 06:00:00,card
3049,162,68,5,0,web,cancelled,2024-02-07 22:00:00,cash
3050,213,54,5,0,store,completed,2024-03-08 01:00:00,online
3051,172,2,3,15,store,refunded,2024-01-05 12:00:00,card
3052,128,12,5,20,store,refunded,2024-01-22 00:00:00,card
3053,369,23,4,0,web,completed,2024-01-25 05:00:00,card
3054,314,4,3,5,store,completed,2024-01-22 16:00:00,cash
3055,202,11,3,0,mobile,cancelled,2024-05-24 01:00:00,
3056,325,81,4,0,mobile,completed,2024-02-05 11:00:00,card
3057,379,15,3,20,web,cancelled,2024-10-18 04:00:00,online
3058,11,75,3,5,web,cancelled,2024-11-10 03:00:00,card
3059,407,68,3,0,store,cancelled,2024-09-22 14:00:00,online
3060,106,42,2,0,web,completed,2024-11-02 10:00:00,
3061,262,37,3,0,web,completed,2024-10-31 15:00:00,online
3062,489,55,1,0,mobile,completed,2024-09-07 03:00:00,card
3063,268,74,4,10,mobile,completed,2024-12-20 06:00:00,cash
3064,103,64,1,0,mobile,refunded,2024-07-08 22:00:00,online
3065,150,32,3,0,store,completed,2024-12-17 19:00:00,
3066,342,79,1,0,web,refunded,2024-05-18 16:00:00,card
3067,443,40,1,15,web,completed,2024-05-13 01:00:00,card
3068,288,63,2,5,web,completed,2024-02-23 22:00:00,
3069,159,92,3,0,store,cancelled,2024-07-06 07:00:00,card
3070,151,41,5,10,web,refunded,2024-09-27 04:00:00,online
3071,223,92,4,10,web,completed,2024-08-22 07:00:00,cash
3072,133,69,5,0,web,completed,2024-06-10 13:00:00,cash
3073,69,80,4,0,mobile,completed,2024-06-14 17:00:00,cash
3074,449,43,3,30,web,cancelled,2024-07-17 12:00:00,online
3075,423,85,4,0,web,completed,2024-09-28 10:00:00,card
3076,383,65,1,0,web,completed,2024-01-05 01:00:00,card
3077,340,74,4,10,,refunded,2024-09-16 21:00:00,card
3078,491,82,1,0,mobile,completed,2024-03-04 20:00:00,card
3079,148,100,2,20,mobile,cancelled,2024-08-12 12:00:00,cash
3080,143,54,5,15,web,completed,2024-07-09 01:00:00,online
3081,313,62,1,0,web,completed,2024-05-22 13:00:00,cash
3082,126,62,3,0,mobile,refunded,2024-07-08 22:00:00,
3083,268,7,5,10,store,refunded,2024-11-19 07:00:00,card
3084,53,74,4,0,store,cancelled,2024-06-20 19:00:00,cash
3085,135,85,3,15,mobile,refunded,2024-03-24 17:00:00,online
3086,424,32,5,20,mobile,refunded,2024-04-01 16:00:00,card
3087,67,84,5,5,store,completed,2024-08-22 20:00:00,online
3088,206,88,4,0,store,completed,2024-06-30 17:00:00,card
3089,75,31,5,0,mobile,completed,2024-08-05 15:00:00,card
3090,37,29,4,15,web,completed,2024-11-19 01:00:00,card
3091,165,100,2,0,web,completed,2024-04-09 15:00:00,online
3092,288,75,4,10,store,completed,2024-10-29 16:00:00,card
3093,101,77,5,5,store,completed,2024-07-24 13:00:00,card
3094,280,4,4,20,web,completed,2024-12-19 03:00:00,online
3095,438,89,2,0,web,completed,2024-03-09 20:00:00,card
3096,201,24,1,10,mobile,completed,2024-09-03 21:00:00,online
3097,137,10,3,0,web,completed,2024-12-22 14:00:00,
3098,17,8,4,0,web,cancelled,2024-03-02 13:00:00,card
3099,336,58,3,15,web,cancelled,2024-07-20 05:00:00,online
3100,385,67,5,5,mobile,completed,2024-07-19 01:00:00,card
3101,279,43,1,5,web,completed,2024-01-14 12:00:00,online
3102,485,92,3,5,web,completed,2024-01-24 22:00:00,online
3103,27,74,1,10,web,completed,2024-07-12 22:00:00,cash
3104,242,75,1,10,store,completed,2024-08-02 01:00:00,card
3105,157,40,3,10,mobile,completed,2024-06-26 08:00:00,cash
3106,300,3,2,0,mobile,completed,2024-04-22 19:00:00,card
3107,290,10,3,0,store,refunded,2024-05-18 06:00:00,card
3108,470,59,5,0,mobile,completed,2024-03-29 10:00:00,online
3109,316,82,4,5,web,completed,2024-11-05 10:00:00,card
3110,496,46,5,5,web,completed,2024-12-05 12:00:00,card
3111,153,61,4,15,mobile,completed,2024-02-20 18:00:00,online
3112,268,70,2,0,mobile,completed,2024-03-04 07:00:00,online
3113,297,42,5,0,mobile,cancelled,2024-05-09 02:00:00,card
3114,46,63,5,30,web,completed,2024-11-18 19:00:00,card
3115,103,74,1,0,mobile,completed,2024-04-17 23:00:00,card
3116,369,75,4,0,store,completed,2024-02-15 15:00:00,online
3117,295,36,2,20,mobile,cancelled,2024-05-18 23:00:00,cash
3118,401,19,4,0,mobile,completed,2024-07-21 05:00:00,card
3119,454,65,4,10,mobile,completed,2024-06-23 18:00:00,card
3120,55,95,3,10,web,completed,2024-02-16 23:00:00,online
3121,382,26,1,20,mobile,completed,2024-11-16 23:00:00,card
3122,461,54,3,0,web,completed,2024-03-28 05:00:00,card
3123,54,89,4,15,mobile,cancelled,2024-05-18 12:00:00,online
3124,402,72,5,5,web,cancelled,2024-08-29 08:00:00,card
3125,383,43,1,5,mobile,completed,2024-02-16 08:00:00,card
3126,178,34,4,0,web,completed,2024-04-05 04:00:00,card
3127,59,8,1,10,web,cancelled,2024-12-10 15:00:00,online
3128,195,85,3,15,web,completed,2024-03-23 21:00:00,card
3129,144,73,3,0,web,cancelled,2024-10-15 10:00:00,online
3130,381,67,1,15,mobile,cancelled,2024-07-10 01:00:00,cash
3131,302,65,1,0,mobile,completed,2024-01-09 16:00:00,online
3132,34,41,3,5,,cancelled,2024-05-20 06:00:00,online
3133,268,58,2,5,mobile,completed,2024-01-23 07:00:00,card
3134,70,42,5,15,mobile,completed,2024-10-06 20:00:00,online
3135,206,94,2,0,mobile,completed,2024-03-12 09:00:00,card
3136,203,54,2,5,web,refunded,2024-06-24 10:00:00,online
3137,130,37,1,5,mobile,completed,2024-05-26 04:00:00,card
3138,137,58,1,0,web,refunded,2024-07-24 21:00:00,card
3139,84,37,1,5,web,completed,2024-09-05 10:00:00,card
3140,429,31,5,0,mobile,refunded,2024-09-14 23:00:00,online
3141,295,86,5,15,mobile,cancelled,2024-09-14 13:00:00,card
3142,189,13,5,0,web,completed,2024-10-30 16:00:00,card
3143,370,90,5,0,web,completed,2024-03-26 03:00:00,card
3144,328,62,4,0,web,refunded,2024-12-11 03:00:00,cash
3145,151,27,4,0,,completed,2024-09-15 20:00:00,cash
3146,49,71,5,0,web,completed,2024-08-12 09:00:00,online
3147,16,94,4,10,store,completed,2024-11-05 19:00:00,online
3148,221,3,2,15,mobile,completed,2024-02-01 13:00:00,
3149,449,42,4,10,web,cancelled,2024-06-29 21:00:00,online
3150,340,58,3,0,mobile,cancelled,2024-11-16 00:00:00,card
3151,83,34,4,0,web,completed,2024-11-15 15:00:00,cash
3152,96,67,2,0,store,refunded,2024-04-03 12:00:00,online
3153,137,15,4,0,,completed,2024-03-31 03:00:00,card
3154,130,42,5,5,web,completed,2024-01-15 01:00:00,cash
3155,196,69,2,15,web,completed,2024-09-28 02:00:00,card
3156,403,62,4,20,mobile,completed,2024-06-11 10:00:00,card
3157,130,67,4,5,mobile,refunded,2024-04-06 08:00:00,card
3158,285,20,3,10,web,refunded,2024-12-21 17:00:00,card
3159,224,11,3,0,web,refunded,2024-01-24 17:00:00,online
3160,86,20,1,10,web,completed,2024-11-25 04:00:00,card
3161,155,2,1,0,store,cancelled,2024-06-28 22:00:00,online
3162,62,29,2,0,mobile,completed,2024-11-05 22:00:00,online
3163,463,43,3,10,web,completed,2024-06-05 17:00:00,card
3164,121,44,5,0,mobile,completed,2024-11-12 12:00:00,card
3165,243,42,1,20,mobile,cancelled,2024-12-13 21:00:00,online
3166,313,24,2,0,mobile,completed,2024-05-09 07:00:00,cash
3167,476,30,2,10,web,completed,2024-07-21 20:00:00,card
3168,395,28,2,0,store,completed,2024-01-21 22:00:00,card
3169,307,20,1,0,mobile,completed,2024-02-15 15:00:00,card
3170,335,84,1,0,store,completed,2024-02-23 08:00:00,card
3171,437,50,2,0,store,completed,2024-09-06 13:00:00,card
3172,198,60,4,0,store,completed,2024-06-14 19:00:00,online
3173,117,67,1,10,mobile,completed,2024-04-29 15:00:00,online
3174,418,59,4,20,web,refunded,2024-09-25 22:00:00,card
3175,31,49,5,0,mobile,completed,2024-02-08 17:00:00,card
3176,341,66,5,0,web,cancelled,2024-05-03 02:00:00,online
3177,498,32,1,0,web,completed,2024-07-06 22:00:00,card
3178,221,47,4,0,web,completed,2024-12-05 01:00:00,card
3179,70,74,2,0,web,completed,2024-11-21 15:00:00,card
3180,81,27,2,0,web,cancelled,2024-10-02 09:00:00,cash
3181,194,39,3,15,web,cancelled,2024-08-02 08:00:00,online
3182,72,4,5,0,mobile,refunded,2024-11-07 11:00:00,cash
3183,44,73,2,15,mobile,refunded,2024-05-20 08:00:00,cash
3184,231,74,1,10,mobile,completed,2024-09-05 23:00:00,online
3185,326,32,1,5,mobile,completed,2024-07-03 12:00:00,card
3186,84,63,3,20,web,completed,2024-10-04 14:00:00,card
3187,453,80,1,5,,refunded,2024-08-21 20:00:00,cash
3188,436,8,2,10,store,completed,2024-06-28 13:00:00,online
3189,250,15,5,20,web,completed,2024-09-15 19:00:00,card
3190,473,92,5,0,web,cancelled,2024-10-17 04:00:00,cash
3191,485,83,1,0,web,completed,2024-09-26 15:00:00,card
3192,167,90,1,0,web,completed,2024-08-21 08:00:00,online
3193,325,12,2,0,mobile,refunded,2024-04-01 01:00:00,online
3194,418,33,3,0,mobile,cancelled,2024-05-09 19:00:00,online
3195,252,47,2,15,web,refunded,2024-11-07 22:00:00,online
