order_id,customer_id,product,category,amount,quantity,status,city,order_date,total_amount,month,quarter,year,day_of_week,revenue_tier
647,109,Часы,Электроника,14417,2,completed,Москва,2024-08-03 08:00:00,28834,8,3,2024,Saturday,VIP
648,181,Телефон,Электроника,7476,4,completed,Екб,2024-08-03 16:00:00,29904,8,3,2024,Saturday,VIP
650,186,Наушники,Электроника,5658,3,completed,СПб,2024-08-04 08:00:00,16974,8,3,2024,Sunday,Высокий
651,167,Часы,Аксессуары,12974,1,completed,НСК,2024-08-04 16:00:00,12974,8,3,2024,Sunday,Высокий
652,142,Телефон,Аксессуары,4167,3,completed,СПб,2024-08-05 00:00:00,12501,8,3,2024,Monday,Высокий
653,122,Наушники,Электроника,12363,4,completed,СПб,2024-08-05 08:00:00,49452,8,3,2024,Monday,VIP
656,75,Ноутбук,Электроника,6736,3,completed,Екб,2024-08-06 08:00:00,20208,8,3,2024,Tuesday,VIP
657,146,Ноутбук,Аксессуары,8777,3,completed,СПб,2024-08-06 16:00:00,26331,8,3,2024,Tuesday,VIP
658,76,Телефон,Аксессуары,11807,4,completed,НСК,2024-08-07 00:00:00,47228,8,3,2024,Wednesday,VIP
659,9,Часы,Электроника,12924,1,completed,Казань,2024-08-07 08:00:00,12924,8,3,2024,Wednesday,Высокий
660,74,Наушники,Аксессуары,2968,3,completed,СПб,2024-08-07 16:00:00,8904,8,3,2024,Wednesday,Высокий
661,186,Планшет,Аксессуары,6717,4,completed,Екб,2024-08-08 00:00:00,26868,8,3,2024,Thursday,VIP
662,145,Планшет,Электроника,4119,2,completed,Москва,2024-08-08 08:00:00,8238,8,3,2024,Thursday,Высокий
663,7,Телефон,Аксессуары,2136,1,completed,СПб,2024-08-08 16:00:00,2136,8,3,2024,Thursday,Средний
664,174,Ноутбук,Электроника,8655,2,completed,СПб,2024-08-09 00:00:00,17310,8,3,2024,Friday,Высокий
665,141,Телефон,Электроника,4083,1,completed,НСК,2024-08-09 08:00:00,4083,8,3,2024,Friday,Средний
666,168,Часы,Электроника,4509,4,completed,Казань,2024-08-09 16:00:00,18036,8,3,2024,Friday,Высокий
667,170,Часы,Аксессуары,3826,3,completed,Казань,2024-08-10 00:00:00,11478,8,3,2024,Saturday,Высокий
669,178,Наушники,Электроника,8648,3,completed,Екб,2024-08-10 16:00:00,25944,8,3,2024,Saturday,VIP
670,27,Часы,Электроника,14539,1,completed,Москва,2024-08-11 00:00:00,14539,8,3,2024,Sunday,Высокий
673,5,Телефон,Аксессуары,5467,4,completed,Казань,2024-08-12 00:00:00,21868,8,3,2024,Monday,VIP
675,165,Планшет,Электроника,4138,1,completed,НСК,2024-08-12 16:00:00,4138,8,3,2024,Monday,Средний
676,166,Ноутбук,Аксессуары,11195,1,completed,Екб,2024-08-13 00:00:00,11195,8,3,2024,Tuesday,Высокий
677,83,Часы,Электроника,9635,2,completed,СПб,2024-08-13 08:00:00,19270,8,3,2024,Tuesday,Высокий
678,136,Ноутбук,Аксессуары,6222,2,completed,НСК,2024-08-13 16:00:00,12444,8,3,2024,Tuesday,Высокий
679,109,Телефон,Аксессуары,11529,2,completed,Екб,2024-08-14 00:00:00,23058,8,3,2024,Wednesday,VIP
680,65,Ноутбук,Аксессуары,11352,4,completed,Екб,2024-08-14 08:00:00,45408,8,3,2024,Wednesday,VIP
681,86,Телефон,Электроника,11628,2,completed,НСК,2024-08-14 16:00:00,23256,8,3,2024,Wednesday,VIP
682,145,Планшет,Аксессуары,4944,1,completed,СПб,2024-08-15 00:00:00,4944,8,3,2024,Thursday,Средний
683,71,Телефон,Электроника,8118,1,completed,Екб,2024-08-15 08:00:00,8118,8,3,2024,Thursday,Высокий
684,45,Телефон,Электроника,4447,3,completed,НСК,2024-08-15 16:00:00,13341,8,3,2024,Thursday,Высокий
685,132,Наушники,Электроника,2176,2,completed,СПб,2024-08-16 00:00:00,4352,8,3,2024,Friday,Средний
689,19,Планшет,Аксессуары,7932,3,completed,СПб,2024-08-17 08:00:00,23796,8,3,2024,Saturday,VIP
691,108,Наушники,Аксессуары,8427,4,completed,Москва,2024-08-18 00:00:00,33708,8,3,2024,Sunday,VIP
692,182,Часы,Электроника,3818,1,completed,Москва,2024-08-18 08:00:00,3818,8,3,2024,Sunday,Средний
693,167,Наушники,Аксессуары,9358,3,completed,СПб,2024-08-18 16:00:00,28074,8,3,2024,Sunday,VIP
694,91,Планшет,Аксессуары,7189,2,completed,НСК,2024-08-19 00:00:00,14378,8,3,2024,Monday,Высокий
695,90,Ноутбук,Электроника,14310,2,completed,Екб,2024-08-19 08:00:00,28620,8,3,2024,Monday,VIP
696,19,Планшет,Аксессуары,2676,2,completed,Екб,2024-08-19 16:00:00,5352,8,3,2024,Monday,Высокий
698,126,Телефон,Электроника,9292,2,completed,СПб,2024-08-20 08:00:00,18584,8,3,2024,Tuesday,Высокий
699,195,Телефон,Аксессуары,11344,4,completed,Москва,2024-08-20 16:00:00,45376,8,3,2024,Tuesday,VIP
701,141,Телефон,Электроника,4324,3,completed,СПб,2024-08-21 08:00:00,12972,8,3,2024,Wednesday,Высокий
702,126,Наушники,Электроника,12598,4,completed,Казань,2024-08-21 16:00:00,50392,8,3,2024,Wednesday,VIP
703,58,Часы,Аксессуары,9671,1,completed,СПб,2024-08-22 00:00:00,9671,8,3,2024,Thursday,Высокий
704,148,Ноутбук,Электроника,2951,2,completed,НСК,2024-08-22 08:00:00,5902,8,3,2024,Thursday,Высокий
705,200,Планшет,Электроника,1128,2,completed,НСК,2024-08-22 16:00:00,2256,8,3,2024,Thursday,Средний
706,61,Наушники,Аксессуары,10321,2,completed,Москва,2024-08-23 00:00:00,20642,8,3,2024,Friday,VIP
707,127,Ноутбук,Аксессуары,8278,4,completed,Москва,2024-08-23 08:00:00,33112,8,3,2024,Friday,VIP
708,105,Наушники,Электроника,4196,3,completed,Казань,2024-08-23 16:00:00,12588,8,3,2024,Friday,Высокий
709,167,Наушники,Электроника,12122,2,completed,СПб,2024-08-24 00:00:00,24244,8,3,2024,Saturday,VIP
710,1,Планшет,Электроника,4174,3,completed,Екб,2024-08-24 08:00:00,12522,8,3,2024,Saturday,Высокий
711,131,Часы,Электроника,4429,2,completed,Москва,2024-08-24 16:00:00,8858,8,3,2024,Saturday,Высокий
713,190,Часы,Аксессуары,4869,4,completed,Екб,2024-08-25 08:00:00,19476,8,3,2024,Sunday,Высокий
714,191,Планшет,Аксессуары,13472,1,completed,СПб,2024-08-25 16:00:00,13472,8,3,2024,Sunday,Высокий
715,113,Планшет,Аксессуары,8807,4,completed,Казань,2024-08-26 00:00:00,35228,8,3,2024,Monday,VIP
716,153,Планшет,Электроника,5456,2,completed,СПб,2024-08-26 08:00:00,10912,8,3,2024,Monday,Высокий
717,56,Ноутбук,Аксессуары,10695,2,completed,Москва,2024-08-26 16:00:00,21390,8,3,2024,Monday,VIP
718,161,Часы,Электроника,1192,1,completed,Екб,2024-08-27 00:00:00,1192,8,3,2024,Tuesday,Средний
721,134,Наушники,Электроника,3508,2,completed,СПб,2024-08-28 00:00:00,7016,8,3,2024,Wednesday,Высокий
723,44,Планшет,Электроника,14580,2,completed,Казань,2024-08-28 16:00:00,29160,8,3,2024,Wednesday,VIP
724,173,Часы,Аксессуары,8845,1,completed,СПб,2024-08-29 00:00:00,8845,8,3,2024,Thursday,Высокий
725,160,Планшет,Электроника,14688,1,completed,Москва,2024-08-29 08:00:00,14688,8,3,2024,Thursday,Высокий
726,173,Ноутбук,Электроника,14215,2,completed,Екб,2024-08-29 16:00:00,28430,8,3,2024,Thursday,VIP
728,47,Планшет,Электроника,14077,4,completed,Москва,2024-08-30 08:00:00,56308,8,3,2024,Friday,VIP
729,149,Планшет,Аксессуары,13102,4,completed,НСК,2024-08-30 16:00:00,52408,8,3,2024,Friday,VIP
731,118,Телефон,Аксессуары,9756,2,completed,СПб,2024-08-31 08:00:00,19512,8,3,2024,Saturday,Высокий
732,164,Часы,Аксессуары,4700,2,completed,Москва,2024-08-31 16:00:00,9400,8,3,2024,Saturday,Высокий
733,147,Телефон,Электроника,14712,1,completed,НСК,2024-09-01 00:00:00,14712,9,3,2024,Sunday,Высокий
736,146,Ноутбук,Электроника,6020,3,completed,Казань,2024-09-02 00:00:00,18060,9,3,2024,Monday,Высокий
737,47,Ноутбук,Электроника,11093,2,completed,Казань,2024-09-02 08:00:00,22186,9,3,2024,Monday,VIP
738,49,Часы,Аксессуары,2272,2,completed,СПб,2024-09-02 16:00:00,4544,9,3,2024,Monday,Средний
740,143,Часы,Аксессуары,3280,1,completed,СПб,2024-09-03 08:00:00,3280,9,3,2024,Tuesday,Средний
741,159,Планшет,Аксессуары,14391,3,completed,НСК,2024-09-03 16:00:00,43173,9,3,2024,Tuesday,VIP
743,117,Ноутбук,Аксессуары,7923,4,completed,НСК,2024-09-04 08:00:00,31692,9,3,2024,Wednesday,VIP
744,54,Ноутбук,Электроника,13438,4,completed,СПб,2024-09-04 16:00:00,53752,9,3,2024,Wednesday,VIP
745,118,Наушники,Аксессуары,3371,3,completed,Екб,2024-09-05 00:00:00,10113,9,3,2024,Thursday,Высокий
747,144,Планшет,Электроника,1160,2,completed,Казань,2024-09-05 16:00:00,2320,9,3,2024,Thursday,Средний
748,185,Телефон,Электроника,6742,4,completed,СПб,2024-09-06 00:00:00,26968,9,3,2024,Friday,VIP
749,12,Часы,Электроника,11327,4,completed,СПб,2024-09-06 08:00:00,45308,9,3,2024,Friday,VIP
750,74,Планшет,Электроника,11021,2,completed,СПб,2024-09-06 16:00:00,22042,9,3,2024,Friday,VIP
751,16,Наушники,Аксессуары,12646,1,completed,Екб,2024-09-07 00:00:00,12646,9,3,2024,Saturday,Высокий
752,200,Часы,Электроника,11142,4,completed,Москва,2024-09-07 08:00:00,44568,9,3,2024,Saturday,VIP
754,152,Часы,Аксессуары,1199,1,completed,Москва,2024-09-08 00:00:00,1199,9,3,2024,Sunday,Средний
755,156,Телефон,Электроника,7970,4,completed,Екб,2024-09-08 08:00:00,31880,9,3,2024,Sunday,VIP
756,117,Планшет,Электроника,10730,4,completed,СПб,2024-09-08 16:00:00,42920,9,3,2024,Sunday,VIP
757,8,Часы,Электроника,6797,1,completed,Казань,2024-09-09 00:00:00,6797,9,3,2024,Monday,Высокий
759,92,Ноутбук,Аксессуары,8312,3,completed,НСК,2024-09-09 16:00:00,24936,9,3,2024,Monday,VIP
760,164,Часы,Электроника,13192,2,completed,Казань,2024-09-10 00:00:00,26384,9,3,2024,Tuesday,VIP
761,90,Часы,Аксессуары,5057,2,completed,СПб,2024-09-10 08:00:00,10114,9,3,2024,Tuesday,Высокий
762,136,Часы,Электроника,2679,1,completed,Казань,2024-09-10 16:00:00,2679,9,3,2024,Tuesday,Средний
763,186,Ноутбук,Аксессуары,11530,1,completed,Москва,2024-09-11 00:00:00,11530,9,3,2024,Wednesday,Высокий
764,60,Ноутбук,Аксессуары,9565,4,completed,Екб,2024-09-11 08:00:00,38260,9,3,2024,Wednesday,VIP
767,101,Наушники,Аксессуары,11367,1,completed,Москва,2024-09-12 08:00:00,11367,9,3,2024,Thursday,Высокий
769,192,Планшет,Электроника,4816,4,completed,Москва,2024-09-13 00:00:00,19264,9,3,2024,Friday,Высокий
770,155,Наушники,Аксессуары,12667,2,completed,НСК,2024-09-13 08:00:00,25334,9,3,2024,Friday,VIP
771,191,Ноутбук,Электроника,7196,2,completed,СПб,2024-09-13 16:00:00,14392,9,3,2024,Friday,Высокий
772,145,Наушники,Аксессуары,10083,4,completed,НСК,2024-09-14 00:00:00,40332,9,3,2024,Saturday,VIP
773,161,Телефон,Электроника,11910,2,completed,Казань,2024-09-14 08:00:00,23820,9,3,2024,Saturday,VIP
774,157,Телефон,Аксессуары,12899,1,completed,НСК,2024-09-14 16:00:00,12899,9,3,2024,Saturday,Высокий
775,141,Планшет,Электроника,1114,4,completed,Казань,2024-09-15 00:00:00,4456,9,3,2024,Sunday,Средний
776,46,Наушники,Электроника,14369,2,completed,СПб,2024-09-15 08:00:00,28738,9,3,2024,Sunday,VIP
777,35,Ноутбук,Электроника,11663,3,completed,Казань,2024-09-15 16:00:00,34989,9,3,2024,Sunday,VIP
779,82,Часы,Электроника,12268,4,completed,СПб,2024-09-16 08:00:00,49072,9,3,2024,Monday,VIP
780,115,Ноутбук,Электроника,5070,3,completed,Екб,2024-09-16 16:00:00,15210,9,3,2024,Monday,Высокий
781,197,Планшет,Электроника,14701,1,completed,СПб,2024-09-17 00:00:00,14701,9,3,2024,Tuesday,Высокий
782,47,Планшет,Электроника,770,3,completed,Казань,2024-09-17 08:00:00,2310,9,3,2024,Tuesday,Средний
784,194,Ноутбук,Аксессуары,2968,1,completed,Екб,2024-09-18 00:00:00,2968,9,3,2024,Wednesday,Средний
785,10,Часы,Электроника,14708,2,completed,СПб,2024-09-18 08:00:00,29416,9,3,2024,Wednesday,VIP
787,30,Часы,Аксессуары,12046,2,completed,НСК,2024-09-19 00:00:00,24092,9,3,2024,Thursday,VIP
788,109,Часы,Аксессуары,12827,4,completed,Екб,2024-09-19 08:00:00,51308,9,3,2024,Thursday,VIP
789,5,Ноутбук,Электроника,14770,3,completed,СПб,2024-09-19 16:00:00,44310,9,3,2024,Thursday,VIP
791,33,Телефон,Электроника,14800,2,completed,СПб,2024-09-20 08:00:00,29600,9,3,2024,Friday,VIP
792,118,Часы,Электроника,4107,1,completed,СПб,2024-09-20 16:00:00,4107,9,3,2024,Friday,Средний
793,65,Ноутбук,Электроника,11275,4,completed,Екб,2024-09-21 00:00:00,45100,9,3,2024,Saturday,VIP
794,146,Телефон,Аксессуары,12765,2,completed,Екб,2024-09-21 08:00:00,25530,9,3,2024,Saturday,VIP
795,177,Ноутбук,Электроника,3575,4,completed,Москва,2024-09-21 16:00:00,14300,9,3,2024,Saturday,Высокий
796,11,Ноутбук,Электроника,12598,3,completed,НСК,2024-09-22 00:00:00,37794,9,3,2024,Sunday,VIP
797,85,Ноутбук,Аксессуары,789,4,completed,НСК,2024-09-22 08:00:00,3156,9,3,2024,Sunday,Средний
800,86,Наушники,Электроника,7114,1,completed,СПб,2024-09-23 08:00:00,7114,9,3,2024,Monday,Высокий
802,27,Телефон,Электроника,7915,3,completed,НСК,2024-09-24 00:00:00,23745,9,3,2024,Tuesday,VIP
803,177,Телефон,Электроника,7271,4,completed,Москва,2024-09-24 08:00:00,29084,9,3,2024,Tuesday,VIP
804,161,Телефон,Электроника,778,1,completed,НСК,2024-09-24 16:00:00,778,9,3,2024,Tuesday,Низкий
807,99,Телефон,Аксессуары,5458,1,completed,Екб,2024-09-25 16:00:00,5458,9,3,2024,Wednesday,Высокий
809,149,Часы,Электроника,4776,3,completed,Екб,2024-09-26 08:00:00,14328,9,3,2024,Thursday,Высокий
812,197,Наушники,Электроника,1324,4,completed,Екб,2024-09-27 08:00:00,5296,9,3,2024,Friday,Высокий
814,133,Планшет,Аксессуары,9391,1,completed,Екб,2024-09-28 00:00:00,9391,9,3,2024,Saturday,Высокий
815,102,Ноутбук,Аксессуары,5945,1,completed,СПб,2024-09-28 08:00:00,5945,9,3,2024,Saturday,Высокий
816,3,Ноутбук,Аксессуары,1880,3,completed,НСК,2024-09-28 16:00:00,5640,9,3,2024,Saturday,Высокий
817,181,Ноутбук,Электроника,12588,4,completed,НСК,2024-09-29 00:00:00,50352,9,3,2024,Sunday,VIP
819,53,Часы,Аксессуары,11419,3,completed,НСК,2024-09-29 16:00:00,34257,9,3,2024,Sunday,VIP
820,165,Телефон,Электроника,7034,1,completed,НСК,2024-09-30 00:00:00,7034,9,3,2024,Monday,Высокий
823,85,Планшет,Электроника,3656,3,completed,Казань,2024-10-01 00:00:00,10968,10,4,2024,Tuesday,Высокий
825,110,Часы,Электроника,4807,3,completed,Казань,2024-10-01 16:00:00,14421,10,4,2024,Tuesday,Высокий
827,51,Телефон,Аксессуары,9075,4,completed,Екб,2024-10-02 08:00:00,36300,10,4,2024,Wednesday,VIP
828,173,Телефон,Аксессуары,6310,1,completed,НСК,2024-10-02 16:00:00,6310,10,4,2024,Wednesday,Высокий
829,4,Планшет,Аксессуары,9033,3,completed,СПб,2024-10-03 00:00:00,27099,10,4,2024,Thursday,VIP
830,190,Ноутбук,Аксессуары,6434,2,completed,Москва,2024-10-03 08:00:00,12868,10,4,2024,Thursday,Высокий
831,193,Часы,Электроника,10679,2,completed,Екб,2024-10-03 16:00:00,21358,10,4,2024,Thursday,VIP
832,113,Телефон,Аксессуары,12751,3,completed,Екб,2024-10-04 00:00:00,38253,10,4,2024,Friday,VIP
833,32,Планшет,Электроника,13631,2,completed,СПб,2024-10-04 08:00:00,27262,10,4,2024,Friday,VIP
835,92,Часы,Электроника,4582,2,completed,Москва,2024-10-05 00:00:00,9164,10,4,2024,Saturday,Высокий
836,95,Часы,Электроника,14322,1,completed,Екб,2024-10-05 08:00:00,14322,10,4,2024,Saturday,Высокий
837,72,Наушники,Электроника,13207,4,completed,Москва,2024-10-05 16:00:00,52828,10,4,2024,Saturday,VIP
838,39,Ноутбук,Электроника,11490,4,completed,Екб,2024-10-06 00:00:00,45960,10,4,2024,Sunday,VIP
841,182,Телефон,Электроника,6528,3,completed,Екб,2024-10-07 00:00:00,19584,10,4,2024,Monday,Высокий
842,118,Планшет,Электроника,12106,4,completed,Казань,2024-10-07 08:00:00,48424,10,4,2024,Monday,VIP
844,123,Наушники,Аксессуары,8997,2,completed,СПб,2024-10-08 00:00:00,17994,10,4,2024,Tuesday,Высокий
846,12,Наушники,Электроника,3249,3,completed,НСК,2024-10-08 16:00:00,9747,10,4,2024,Tuesday,Высокий
848,54,Часы,Электроника,7180,1,completed,НСК,2024-10-09 08:00:00,7180,10,4,2024,Wednesday,Высокий
849,133,Телефон,Электроника,9827,1,completed,СПб,2024-10-09 16:00:00,9827,10,4,2024,Wednesday,Высокий
851,145,Планшет,Электроника,705,2,completed,СПб,2024-10-10 08:00:00,1410,10,4,2024,Thursday,Средний
852,112,Наушники,Электроника,7852,3,completed,Екб,2024-10-10 16:00:00,23556,10,4,2024,Thursday,VIP
853,47,Ноутбук,Электроника,5091,1,completed,НСК,2024-10-11 00:00:00,5091,10,4,2024,Friday,Высокий
854,151,Планшет,Аксессуары,3950,4,completed,Москва,2024-10-11 08:00:00,15800,10,4,2024,Friday,Высокий
855,85,Планшет,Электроника,7714,1,completed,Москва,2024-10-11 16:00:00,7714,10,4,2024,Friday,Высокий
856,142,Часы,Электроника,14697,1,completed,НСК,2024-10-12 00:00:00,14697,10,4,2024,Saturday,Высокий
857,66,Телефон,Электроника,4311,3,completed,Казань,2024-10-12 08:00:00,12933,10,4,2024,Saturday,Высокий
858,75,Планшет,Аксессуары,12314,3,completed,СПб,2024-10-12 16:00:00,36942,10,4,2024,Saturday,VIP
860,103,Наушники,Электроника,11243,2,completed,Москва,2024-10-13 08:00:00,22486,10,4,2024,Sunday,VIP
861,166,Наушники,Аксессуары,5641,2,completed,НСК,2024-10-13 16:00:00,11282,10,4,2024,Sunday,Высокий
862,192,Ноутбук,Электроника,13000,1,completed,НСК,2024-10-14 00:00:00,13000,10,4,2024,Monday,Высокий
863,38,Часы,Электроника,9001,3,completed,Казань,2024-10-14 08:00:00,27003,10,4,2024,Monday,VIP
864,50,Ноутбук,Электроника,3208,1,completed,Казань,2024-10-14 16:00:00,3208,10,4,2024,Monday,Средний
865,98,Наушники,Аксессуары,2491,4,completed,СПб,2024-10-15 00:00:00,9964,10,4,2024,Tuesday,Высокий
866,82,Телефон,Электроника,8963,4,completed,Екб,2024-10-15 08:00:00,35852,10,4,2024,Tuesday,VIP
867,30,Наушники,Аксессуары,12334,3,completed,Екб,2024-10-15 16:00:00,37002,10,4,2024,Tuesday,VIP
868,79,Часы,Аксессуары,12778,3,completed,СПб,2024-10-16 00:00:00,38334,10,4,2024,Wednesday,VIP
869,91,Наушники,Электроника,10514,4,completed,Екб,2024-10-16 08:00:00,42056,10,4,2024,Wednesday,VIP
870,179,Часы,Электроника,3773,3,completed,Москва,2024-10-16 16:00:00,11319,10,4,2024,Wednesday,Высокий
871,191,Часы,Электроника,14867,2,completed,Екб,2024-10-17 00:00:00,29734,10,4,2024,Thursday,VIP
872,52,Часы,Электроника,5038,2,completed,СПб,2024-10-17 08:00:00,10076,10,4,2024,Thursday,Высокий
873,166,Часы,Электроника,14997,3,completed,Екб,2024-10-17 16:00:00,44991,10,4,2024,Thursday,VIP
875,30,Телефон,Аксессуары,9212,1,completed,Казань,2024-10-18 08:00:00,9212,10,4,2024,Friday,Высокий
876,106,Ноутбук,Аксессуары,9668,3,completed,Москва,2024-10-18 16:00:00,29004,10,4,2024,Friday,VIP
877,51,Планшет,Электроника,4222,3,completed,НСК,2024-10-19 00:00:00,12666,10,4,2024,Saturday,Высокий
878,81,Ноутбук,Аксессуары,4051,1,completed,НСК,2024-10-19 08:00:00,4051,10,4,2024,Saturday,Средний
879,133,Часы,Аксессуары,12797,3,completed,СПб,2024-10-19 16:00:00,38391,10,4,2024,Saturday,VIP
880,29,Телефон,Аксессуары,11465,1,completed,Казань,2024-10-20 00:00:00,11465,10,4,2024,Sunday,Высокий
882,138,Телефон,Аксессуары,3332,2,completed,Москва,2024-10-20 16:00:00,6664,10,4,2024,Sunday,Высокий
884,145,Телефон,Электроника,6179,2,completed,Москва,2024-10-21 08:00:00,12358,10,4,2024,Monday,Высокий
885,74,Телефон,Электроника,7079,1,completed,Екб,2024-10-21 16:00:00,7079,10,4,2024,Monday,Высокий
886,17,Часы,Аксессуары,13922,2,completed,НСК,2024-10-22 00:00:00,27844,10,4,2024,Tuesday,VIP
887,84,Телефон,Аксессуары,652,4,completed,Москва,2024-10-22 08:00:00,2608,10,4,2024,Tuesday,Средний
888,69,Планшет,Электроника,6254,2,completed,НСК,2024-10-22 16:00:00,12508,10,4,2024,Tuesday,Высокий
889,34,Планшет,Электроника,11656,1,completed,СПб,2024-10-23 00:00:00,11656,10,4,2024,Wednesday,Высокий
890,6,Телефон,Электроника,11608,2,completed,Екб,2024-10-23 08:00:00,23216,10,4,2024,Wednesday,VIP
893,126,Планшет,Электроника,5810,3,completed,Екб,2024-10-24 08:00:00,17430,10,4,2024,Thursday,Высокий
894,43,Наушники,Аксессуары,10444,1,completed,НСК,2024-10-24 16:00:00,10444,10,4,2024,Thursday,Высокий
895,115,Телефон,Электроника,3110,2,completed,СПб,2024-10-25 00:00:00,6220,10,4,2024,Friday,Высокий
896,111,Наушники,Электроника,12567,3,completed,СПб,2024-10-25 08:00:00,37701,10,4,2024,Friday,VIP
897,151,Ноутбук,Электроника,1604,3,completed,Москва,2024-10-25 16:00:00,4812,10,4,2024,Friday,Средний
898,183,Планшет,Аксессуары,11228,2,completed,СПб,2024-10-26 00:00:00,22456,10,4,2024,Saturday,VIP
899,80,Телефон,Аксессуары,13682,2,completed,Москва,2024-10-26 08:00:00,27364,10,4,2024,Saturday,VIP
900,95,Часы,Аксессуары,13899,4,completed,Казань,2024-10-26 16:00:00,55596,10,4,2024,Saturday,VIP
902,144,Часы,Электроника,4699,3,completed,Казань,2024-10-27 08:00:00,14097,10,4,2024,Sunday,Высокий
904,132,Наушники,Аксессуары,7763,4,completed,СПб,2024-10-28 00:00:00,31052,10,4,2024,Monday,VIP
905,104,Наушники,Аксессуары,12186,1,completed,Москва,2024-10-28 08:00:00,12186,10,4,2024,Monday,Высокий
906,132,Наушники,Аксессуары,2414,3,completed,Екб,2024-10-28 16:00:00,7242,10,4,2024,Monday,Высокий
907,184,Ноутбук,Аксессуары,7865,1,completed,Москва,2024-10-29 00:00:00,7865,10,4,2024,Tuesday,Высокий
908,25,Часы,Аксессуары,3572,3,completed,Казань,2024-10-29 08:00:00,10716,10,4,2024,Tuesday,Высокий
909,195,Наушники,Электроника,9698,3,completed,Москва,2024-10-29 16:00:00,29094,10,4,2024,Tuesday,VIP
910,96,Ноутбук,Аксессуары,906,1,completed,Екб,2024-10-30 00:00:00,906,10,4,2024,Wednesday,Низкий
911,195,Часы,Электроника,14189,1,completed,СПб,2024-10-30 08:00:00,14189,10,4,2024,Wednesday,Высокий
912,155,Телефон,Электроника,666,2,completed,Москва,2024-10-30 16:00:00,1332,10,4,2024,Wednesday,Средний
913,93,Ноутбук,Электроника,1008,2,completed,Казань,2024-10-31 00:00:00,2016,10,4,2024,Thursday,Средний
914,160,Планшет,Электроника,2161,2,completed,Казань,2024-10-31 08:00:00,4322,10,4,2024,Thursday,Средний
915,178,Ноутбук,Электроника,4164,3,completed,СПб,2024-10-31 16:00:00,12492,10,4,2024,Thursday,Высокий
916,61,Ноутбук,Электроника,3989,1,completed,Москва,2024-11-01 00:00:00,3989,11,4,2024,Friday,Средний
917,122,Часы,Электроника,13550,4,completed,Екб,2024-11-01 08:00:00,54200,11,4,2024,Friday,VIP
919,147,Планшет,Электроника,3024,4,completed,Москва,2024-11-02 00:00:00,12096,11,4,2024,Saturday,Высокий
921,5,Наушники,Электроника,5760,3,completed,Казань,2024-11-02 16:00:00,17280,11,4,2024,Saturday,Высокий
922,92,Ноутбук,Электроника,13369,4,completed,Екб,2024-11-03 00:00:00,53476,11,4,2024,Sunday,VIP
923,170,Часы,Аксессуары,4857,4,completed,Екб,2024-11-03 08:00:00,19428,11,4,2024,Sunday,Высокий
924,61,Часы,Аксессуары,1863,2,completed,Екб,2024-11-03 16:00:00,3726,11,4,2024,Sunday,Средний
925,22,Наушники,Аксессуары,10023,2,completed,Казань,2024-11-04 00:00:00,20046,11,4,2024,Monday,VIP
927,70,Телефон,Электроника,2038,3,completed,СПб,2024-11-04 16:00:00,6114,11,4,2024,Monday,Высокий
928,1,Планшет,Аксессуары,3908,1,completed,Москва,2024-11-05 00:00:00,3908,11,4,2024,Tuesday,Средний
929,133,Телефон,Электроника,8242,1,completed,СПб,2024-11-05 08:00:00,8242,11,4,2024,Tuesday,Высокий
931,90,Телефон,Аксессуары,9791,2,completed,Москва,2024-11-06 00:00:00,19582,11,4,2024,Wednesday,Высокий
932,46,Часы,Электроника,2403,2,completed,Екб,2024-11-06 08:00:00,4806,11,4,2024,Wednesday,Средний
933,34,Ноутбук,Аксессуары,674,4,completed,НСК,2024-11-06 16:00:00,2696,11,4,2024,Wednesday,Средний
936,45,Часы,Аксессуары,4787,1,completed,СПб,2024-11-07 16:00:00,4787,11,4,2024,Thursday,Средний
939,26,Ноутбук,Электроника,7606,3,completed,Екб,2024-11-08 16:00:00,22818,11,4,2024,Friday,VIP
940,47,Ноутбук,Электроника,10189,3,completed,НСК,2024-11-09 00:00:00,30567,11,4,2024,Saturday,VIP
941,121,Часы,Аксессуары,12546,4,completed,НСК,2024-11-09 08:00:00,50184,11,4,2024,Saturday,VIP
943,94,Ноутбук,Аксессуары,2067,2,completed,СПб,2024-11-10 00:00:00,4134,11,4,2024,Sunday,Средний
945,63,Наушники,Электроника,8119,2,completed,НСК,2024-11-10 16:00:00,16238,11,4,2024,Sunday,Высокий
947,61,Часы,Электроника,9060,3,completed,НСК,2024-11-11 08:00:00,27180,11,4,2024,Monday,VIP
948,81,Наушники,Аксессуары,5446,4,completed,СПб,2024-11-11 16:00:00,21784,11,4,2024,Monday,VIP
952,8,Часы,Аксессуары,3035,1,completed,Екб,2024-11-13 00:00:00,3035,11,4,2024,Wednesday,Средний
953,113,Часы,Аксессуары,4673,1,completed,Казань,2024-11-13 08:00:00,4673,11,4,2024,Wednesday,Средний
954,99,Планшет,Электроника,11565,2,completed,НСК,2024-11-13 16:00:00,23130,11,4,2024,Wednesday,VIP
955,180,Наушники,Электроника,10516,1,completed,Екб,2024-11-14 00:00:00,10516,11,4,2024,Thursday,Высокий
956,47,Часы,Электроника,1793,1,completed,Москва,2024-11-14 08:00:00,1793,11,4,2024,Thursday,Средний
